solution,səˈluːʃn,<ul><li>solución</li><li>respuesta</li><li>resolución</li><li>disolución</li><li>medida</li><li>recurso</li><li>desenlace</li></ul>,"<img src=""17_0338.jpg"" />",[sound:17_0338.mp3],[sound:17_0338_meaning.mp3],[sound:17_0338_example.mp3],A <i>solution</i> is a way to solve a problem.,Una <i>solución</i> es una forma de resolver un problema.,There are many problems. We need <b>solutions</b>!,Hay muchos problemas. ¡Necesitamos <b>soluciones</b>!
waste,weɪst,<ul><li>residuos</li><li>desechos</li><li>desperdicio</li><li>residuo</li><li>desecho</li><li>restos</li><li>desperdicios</li><li>basura</li><li>de residuos<br></li><li>residual</li><li>sobrante</li><li>de basura</li><li>de desecho</li><li>perder</li><li>desperdiciar</li><li>desaprovechar</li><li>despilfarrar</li><li>malgastar</li></ul>,"<img src=""17_0339.jpg"" />",[sound:17_0339.mp3],[sound:17_0339_meaning.mp3],[sound:17_0339_example.mp3],To <i>waste</i> means to use something carelessly and unnecessarily.,<i>Desperdiciar</i> significa usar algo de manera descuidada e innecesaria.,Turn off the water so you don’t <b>waste</b> it.,Cierra el agua para no <b>desperdiciarla</b>.
whether,ˈweðər,<ul><li><a>si</a><br></li><li><a>en<br></a></li><li><a></a><a>ya</a><br></li><li><a>ya sea<br></a></li></ul>,"<img src=""17_0340.jpg"" />",[sound:17_0340.mp3],[sound:17_0340_meaning.mp3],[sound:17_0340_example.mp3],You use <i>whether</i> when you must choose between two things.,Usas <i>si</i> cuando debes elegir entre dos cosas.,I could not decide <b>whether</b> to go left or right.,No pude decidir <b>si</b> ir a la izquierda o a la derecha.
always,ˈɔːlweɪz,<ul><li>siempre</li><li>constantemente</li><li>continuamente</li><li>en todo caso</li><li>incesantemente</li></ul>,"<img src=""18_0341.jpg"" />",[sound:18_0341.mp3],[sound:18_0341_meaning.mp3],[sound:18_0341_example.mp3],<i>Always</i> means that something happens all the time.,<i>Siempre</i> significa que algo ocurre todo el tiempo.,They <b>always</b> brush their teeth in the morning.,Ellos <b>siempre</b> se cepillan los dientes por la mañana.
ask,æsk,<ul><li>pedir</li><li>preguntar</li><li>plantear</li><li>invitar</li><li>consultar</li><li>interrogar</li><li>rogar</li></ul>,"<img src=""18_0342.jpg"" />",[sound:18_0342.mp3],[sound:18_0342_meaning.mp3],[sound:18_0342_example.mp3],To <i>ask</i> is to say or write something to get an answer.,<i>Preguntar</i> es decir o escribir algo para obtener una respuesta.,Please <b>ask</b> questions if you do not understand.,"Por favor, <b>pregunta</b> si no entiendes."
banana,bəˈnænə,<ul><li><a>plátano</a></li><li><a></a><a>banano</a><br></li></ul>,"<img src=""18_0343.jpg"" />",[sound:18_0343.mp3],[sound:18_0343_meaning.mp3],[sound:18_0343_example.mp3],A <i>banana</i> is a long yellow fruit with soft white flesh inside.,Una <i>banana</i> es una fruta larga y amarilla con pulpa blanca y suave en su interior.,Did you eat a <b>banana</b> for breakfast?,¿Comiste una <b>banana</b> en el desayuno?
bread,bred,<ul><li><a>pan</a><br></li><li><a></a><a>dinero</a><br></li></ul>,"<img src=""18_0344.jpg"" />",[sound:18_0344.mp3],[sound:18_0344_meaning.mp3],[sound:18_0344_example.mp3],<i>Bread</i> is a food made from flour and water.,El <i>pan</i> es un alimento hecho de harina y agua.,You need two pieces of <b>bread</b> to make a sandwich.,Necesitas dos rebanadas de <b>pan</b> para hacer un sándwich.
cake,keɪk,<ul><li>pastel</li><li>torta</li><li>tarta</li><li>bizcocho</li><li>masa</li><li>queque</li></ul>,"<img src=""18_0345.jpg"" />",[sound:18_0345.mp3],[sound:18_0345_meaning.mp3],[sound:18_0345_example.mp3],"<i>Cake</i> is a sweet dessert made from flour, water, sugar, and eggs.","El <i>pastel</i> es un postre dulce hecho de harina, agua, azúcar y huevos.",What a beautiful birthday <b>cake</b>!,¡Qué hermoso <b>pastel</b> de cumpleaños!
carrot,ˈkærət,<ul><li><a>zanahoria</a><br></li><li><a></a><a>incentivo</a><br></li></ul>,"<img src=""18_0346.jpg"" />",[sound:18_0346.mp3],[sound:18_0346_meaning.mp3],[sound:18_0346_example.mp3],A <i>carrot</i> is an orange vegetable.,Una <i>zanahoria</i> es un vegetal naranja.,I put a <b>carrot</b> in my salad.,Puse una <b>zanahoria</b> en mi ensalada.
chicken,ˈtʃɪkɪn,<ul><li>pollo<br></li><li><a>gallina</a><br></li></ul>,"<img src=""18_0347.jpg"" />",[sound:18_0347.mp3],[sound:18_0347_meaning.mp3],[sound:18_0347_example.mp3],<i>Chicken</i> is a bird that is often used for food.,El <i>pollo</i> es un ave que se usa frecuentemente como alimento.,<b>Chicken</b> is his favorite kind of meat.,El <b>pollo</b> es su tipo de carne favorito.
chocolate,ˈtʃɔːklət,<ul><li><a>chocolate</a><br></li><li><a></a><a>bombón</a><br></li></ul>,"<img src=""18_0348.jpg"" />",[sound:18_0348.mp3],[sound:18_0348_meaning.mp3],[sound:18_0348_example.mp3],<i>Chocolate</i> is a sweet food made from cacao beans.,El <i>chocolate</i> es un alimento dulce hecho de granos de cacao.,I made a <b>chocolate</b> cake for my mom’s party.,Hice un <b>pastel de chocolate</b> para la fiesta de mi mamá.
contain,kənˈteɪn,<ul><li>contener</li><li>incluir</li><li>comprender</li><li>dominar</li></ul>,"<img src=""18_0349.jpg"" />",[sound:18_0349.mp3],[sound:18_0349_meaning.mp3],[sound:18_0349_example.mp3],To <i>contain</i> is to hold or have something.,<i>Contener</i> es sostener o tener algo.,I have to find something to <b>contain</b> these apples.,Tengo que encontrar algo para <b>contener</b> estas manzanas.
delicious,dɪˈlɪʃəs,<ul><li>delicioso</li><li>exquisito</li><li>sabroso</li><li>rico</li><li>apetitoso</li><li>riquísimo</li><li>sabrosísimo</li><li>muy bueno</li><li>deleitoso</li><li>gustoso</li><li>suculento</li><li>deleitable</li></ul>,"<img src=""18_0350.jpg"" />",[sound:18_0350.mp3],[sound:18_0350_meaning.mp3],[sound:18_0350_example.mp3],"If a food is <i>delicious</i>, it is tasty.","Si una comida es <i>deliciosa</i>, es sabrosa.",I loved the <b>delicious</b> fried chicken I ate for dinner!,¡Me encantó el <b>delicioso</b> pollo frito que comí en la cena!
diet,ˈdaɪət,<ul><li><a>dieta</a><br></li><li><a></a><a>alimentación</a><br></li><li><a></a><a></a><a>régimen alimentario</a><br></li></ul>,"<img src=""18_0351.jpg"" />",[sound:18_0351.mp3],[sound:18_0351_meaning.mp3],[sound:18_0351_example.mp3],A <i>diet</i> is the food regularly eaten by a person.,Una <i>dieta</i> es el alimento que una persona consume regularmente.,His <b>diet</b> mostly consists of fruits and vegetables.,Su <b>dieta</b> consiste principalmente en frutas y verduras.
eat,iːt,<ul><li><a>comer</a><br></li><li><a>come<br></a></li><li><a></a><a>ingerir</a><br></li></ul>,"<img src=""18_0352.jpg"" />",[sound:18_0352.mp3],[sound:18_0352_meaning.mp3],[sound:18_0352_example.mp3],To <i>eat</i> is to chew and swallow food.,<i>Comer</i> es masticar y tragar alimentos.,You should <b>eat</b> breakfast every day.,Debes <b>comer</b> desayuno todos los días.
food,fuːd,<ul><li>alimentos</li><li>comida</li><li>alimento</li><li>víveres</li><li>alimentación</li><li>comestibles</li><li>abono</li><li>viandas</li><li>sustento</li><li>alimentaria</li><li>alimenticia</li></ul>,"<img src=""18_0353.jpg"" />",[sound:18_0353.mp3],[sound:18_0353_meaning.mp3],[sound:18_0353_example.mp3],<i>Food</i> is things people and animals eat.,La <i>comida</i> son cosas que las personas y los animales comen.,Pasta is a famous <b>food</b> in Italy.,La pasta es un <b>alimento</b> famoso en Italia.
fruit,fruːt,<ul><li>fruta</li><li>fruto</li><li>de frutas</li><li>frutal</li><li>fructificar</li></ul>,"<img src=""18_0354.jpg"" />",[sound:18_0354.mp3],[sound:18_0354_meaning.mp3],[sound:18_0354_example.mp3],<i>Fruit</i> is a type of healthy food that grows on trees and plants.,La <i>fruta</i> es un tipo de alimento saludable que crece en árboles y plantas.,"Apples, pears, and oranges are types of <b>fruit</b>.","Las manzanas, peras y naranjas son tipos de <b>frutas</b>."
great,ɡreɪt,<ul><li>gran</li><li>grande</li><li>buen</li><li>buena</li><li>importante</li><li>genial</li><li>delicioso</li><li>excelente</li><li>estupendo</li><li>hermoso</li><li>maravilloso</li><li>notable</li><li>considerable</li><li>fenomenal</li><li>mayormente<br></li><li>estupendamente</li><li>genialmente</li><li>magníficamente</li></ul>,"<img src=""18_0355.jpg"" />",[sound:18_0355.mp3],[sound:18_0355_meaning.mp3],[sound:18_0355_example.mp3],"When something is <i>great</i>, it is very good.","Cuando algo es <i>genial</i>, es muy bueno.","It was a <b>great</b>, exciting game!",¡Fue un juego <b>genial</b> y emocionante!
health,helθ,<ul><li>salud</li><li>sanidad</li><li>fortaleza</li><li>bienestar</li><li>solidez</li><li>sanitaria</li></ul>,"<img src=""18_0356.jpg"" />",[sound:18_0356.mp3],[sound:18_0356_meaning.mp3],[sound:18_0356_example.mp3],<i>Health</i> is the state of a person’s body.,La <i>salud</i> es el estado del cuerpo de una persona.,People who want good <b>health</b> should not smoke.,Las personas que desean buena <b>salud</b> no deberían fumar.
recipe,ˈresəpi,<ul><li><a>receta</a><br></li><li><a></a><a>fórmula</a><br></li></ul>,"<img src=""18_0357.jpg"" />",[sound:18_0357.mp3],[sound:18_0357_meaning.mp3],[sound:18_0357_example.mp3],A <i>recipe</i> is a set of instructions for cooking a certain type of food.,Una <i>receta</i> es un conjunto de instrucciones para cocinar un tipo determinado de comida.,Do you use a <b>recipe</b> when you make that sauce?,¿Usas una <b>receta</b> cuando haces esa salsa?
restaurant,ˈrestrɑːnt,<ul><li><a>restaurante</a><br></li><li><a></a><a>restorán</a><br></li></ul>,"<img src=""18_0358.jpg"" />",[sound:18_0358.mp3],[sound:18_0358_meaning.mp3],[sound:18_0358_example.mp3],A <i>restaurant</i> is a business where people sit and eat food.,Un <i>restaurante</i> es un negocio donde la gente se sienta a comer.,Let’s eat at the Indian <b>restaurant</b>.,Comamos en el <b>restaurante</b> indio.
special,ˈspeʃl,<ul><li>especial</li><li>especiales</li><li>particular</li><li>propio</li><li>único</li><li>específico</li><li>singular</li><li>peculiar</li></ul>,"<img src=""18_0359.jpg"" />",[sound:18_0359.mp3],[sound:18_0359_meaning.mp3],[sound:18_0359_example.mp3],"If something is <i>special</i>, it is unique and different.","Si algo es <i>especial</i>, es único y diferente.",The cupcake was <b>special</b> because it had blue frosting.,El cupcake era <b>especial</b> porque tenía glaseado azul.
water,ˈwɔːtər,<ul><li>agua</li><li>acuático</li><li>hídrico</li><li>regar</li><li>dar de beber</li><li>diluir</li><li>abrevar</li></ul>,"<img src=""18_0360.jpg"" />",[sound:18_0360.mp3],[sound:18_0360_meaning.mp3],[sound:18_0360_example.mp3],<i>Water</i> is a clear liquid that people need to survive.,El <i>agua</i> es un líquido claro que las personas necesitan para sobrevivir.,Drink eight cups of <b>water</b> every day.,Bebe ocho vasos de <b>agua</b> todos los días.
alive,əˈlaɪv,<ul><li><a>vivo</a><br></li><li><a></a><a>activo</a><br></li><li><a></a><a></a><a>viviente</a><br></li></ul>,"<img src=""19_0361.jpg"" />",[sound:19_0361.mp3],[sound:19_0361_meaning.mp3],[sound:19_0361_example.mp3],Someone or something that is <i>alive</i> is not dead.,Alguien o algo que está <i>vivo</i> no está muerto.,My grandparents are still <b>alive</b> even though they are over 90.,Mis abuelos aún están <b>vivos</b> aunque tienen más de 90 años.
bone,bəʊn,<ul><li>hueso</li><li>espina</li><li>óseo</li><li>deshuesar</li><li>quitar las espinas</li><li>tirarse</li><li>coger</li><li>follar</li><li>chingarse</li><li>chingar</li><li>follarse</li><li>cogerse</li></ul>,"<img src=""19_0362.jpg"" />",[sound:19_0362.mp3],[sound:19_0362_meaning.mp3],[sound:19_0362_example.mp3],A <i>bone</i> is a hard part of the body.,Un <i>hueso</i> es una parte dura del cuerpo.,I brought home a nice <b>bone</b> for my dog.,Llevé a casa un buen <b>hueso</b> para mi perro.
bother,ˈbɑːðər,<ul><li>incordiar</li><li>molestar</li><li>molestarse</li><li>preocupar</li><li>importunar</li><li>majaderear</li><li>molestia<br></li><li>lata</li><li>¡Vaya!</li><li>¡Maldición!</li><li>¡Caramba!</li><li>¡Porras!</li></ul>,"<img src=""19_0363.jpg"" />",[sound:19_0363.mp3],[sound:19_0363_meaning.mp3],[sound:19_0363_example.mp3],To <i>bother</i> is to make the effort to do something.,<i>Molestar</i> es hacer el esfuerzo de hacer algo.,No one <b>bothered</b> to wash the dishes today.,Nadie se <b>molestó</b> en lavar los platos hoy.
captain,ˈkæptɪn,<ul><li>capitán</li><li>capitana</li><li>comandante</li><li>patrón</li><li>capitanear</li></ul>,"<img src=""19_0364.jpg"" />",[sound:19_0364.mp3],[sound:19_0364_meaning.mp3],[sound:19_0364_example.mp3],A <i>captain</i> is the person who controls a ship or airplane.,Un <i>capitán</i> es la persona que controla un barco o avión.,The <b>captain</b> sailed his ship to Australia.,El <b>capitán</b> navegó su barco hasta Australia.
conclusion,kənˈkluːʒn,<ul><li>conclusión</li><li>término</li><li>resultado</li><li>cierre</li><li>finalización</li><li>final</li><li>fin</li><li>deducción</li><li>decisión</li><li>concertación</li><li>terminación</li><li>desenlace</li></ul>,"<img src=""19_0365.jpg"" />",[sound:19_0365.mp3],[sound:19_0365_meaning.mp3],[sound:19_0365_example.mp3],The <i>conclusion</i> of something is the final part of it.,La <i>conclusión</i> de algo es la parte final de ello.,"At the <b>conclusion</b> of the race, the spectators cheered for the winner.","Al <b>concluir</b> la carrera, los espectadores aplaudieron al ganador."
doubt,daʊt,<ul><li>duda</li><li>incertidumbre</li><li>dudar</li></ul>,"<img src=""19_0366.jpg"" />",[sound:19_0366.mp3],[sound:19_0366_meaning.mp3],[sound:19_0366_example.mp3],<i>Doubt</i> is a feeling of not being sure.,La <i>duda</i> es un sentimiento de no estar seguro.,I have <b>doubt</b> that the story is true.,Tengo <b>dudas</b> de que la historia sea verdadera.
explore,ɪkˈsplɔːr,<ul><li>explorar</li><li>estudiar</li><li>sondear</li><li>recorrer</li><li>desarrollar</li><li>examinar</li><li>indagar</li><li>analizar</li><li>investigar</li><li>aproximarse</li></ul>,"<img src=""19_0367.jpg"" />",[sound:19_0367.mp3],[sound:19_0367_meaning.mp3],[sound:19_0367_example.mp3],To <i>explore</i> is to look for new places.,<i>Explorar</i> es buscar nuevos lugares.,He wants to <b>explore</b> the world and see new things.,Él quiere <b>explorar</b> el mundo y ver cosas nuevas.
glad,ɡlæd,<ul><li>contento</li><li>alegre</li><li>encantada</li><li>agradecido</li><li>satisfecho</li><li>complacido</li><li>felices</li><li>feliz</li></ul>,"<img src=""19_0368.jpg"" />",[sound:19_0368.mp3],[sound:19_0368_meaning.mp3],[sound:19_0368_example.mp3],"If you are <i>glad</i>, you are happy.","Si estás <i>contento</i>, estás feliz.",I am <b>glad</b> you came to my party.,Estoy <b>contento</b> de que vinieras a mi fiesta.
however,haʊˈevər,<ul><li><a>sin embargo</a><br></li><li><a></a><a>no obstante</a><br></li><li><a></a><a></a><a>realmente</a><br></li><li><a></a><a></a><a>empero</a><br></li></ul>,"<img src=""19_0369.jpg"" />",[sound:19_0369.mp3],[sound:19_0369_meaning.mp3],[sound:19_0369_example.mp3],<i>However</i> means despite or not being influenced by something.,<i>Sin embargo</i> significa a pesar de o no estar influenciado por algo.,"She is a great cook. <b>However</b>, she never had professional lessons.","Ella es una gran cocinera. <b>Sin embargo</b>, nunca tuvo clases profesionales."
injustice,ɪnˈdʒʌstɪs,<ul><li><a>injusticia</a><br></li><li><a></a><a>desigualdad</a><br></li><li><a></a><a></a><a>inequidad</a><br></li><li><a></a><a></a><a>error</a></li></ul>,"<img src=""19_0370.jpg"" />",[sound:19_0370.mp3],[sound:19_0370_meaning.mp3],[sound:19_0370_example.mp3],<i>Injustice</i> is a lack of fairness or justice.,La <i>injusticia</i> es la falta de equidad o justicia.,Putting an innocent person in jail is an act of <b>injustice</b>.,Poner a una persona inocente en la cárcel es un acto de <b>injusticia</b>.
international,ˌɪntərˈnæʃnəl,<ul><li><a>internacional</a><br></li><li><a></a><a>internacionales</a><br></li></ul>,"<img src=""19_0371.jpg"" />",[sound:19_0371.mp3],[sound:19_0371_meaning.mp3],[sound:19_0371_example.mp3],"If something is <i>international</i>, it involves more than one country.","Si algo es <i>internacional</i>, involucra a más de un país.",The United Nations is a powerful <b>international</b> organization.,Las Naciones Unidas son una poderosa organización <b>internacional</b>.
lawyer,ˈlɔɪər,<div><ul><li>abogado</li><li>abogada</li><li>defensor</li><li>letrado</li><li>jurista</li><li>defensora</li></ul></div>,"<img src=""19_0372.jpg"" />",[sound:19_0372.mp3],[sound:19_0372_meaning.mp3],[sound:19_0372_example.mp3],A <i>lawyer</i> works with the law and represents people in court.,Un <i>abogado</i> trabaja con la ley y representa a las personas en el tribunal.,The <b>lawyer</b> left the courthouse after the judge made her decision.,El <b>abogado</b> salió del juzgado después de que el juez tomó su decisión.
mention,ˈmenʃn,<ul><li>mencionar</li><li>hablar</li><li>citar</li><li>nombrar</li><li>señalar</li><li>referirse</li><li>decir algo</li><li>notar</li><li>indicar</li><li>aludir</li><li>abordar</li><li>mentar</li><li>tocar</li><li>mención</li><li>citación</li><li>referencia</li><li>alusión</li><li>cita</li></ul>,"<img src=""19_0373.jpg"" />",[sound:19_0373.mp3],[sound:19_0373_meaning.mp3],[sound:19_0373_example.mp3],To <i>mention</i> something is to talk about it.,<i>Mencionar</i> algo es hablar de ello.,The doctors <b>mentioned</b> the problems that the patient was having.,Los doctores <b>mencionaron</b> los problemas que tenía el paciente.
